student_no,grade,letter_grade,death_none,death_midterm,death_final
990024445,67.7081758746,'C',0,0,0
990004655,68.6303398919,'C',0,0,0
990050485,63.8533039383,'C',0,0,0
990190840,67.4953161025,'C',0,0,0
990108330,56.0681360218,'D',0,0,0
990241880,49.3760872538,'F',0,0,0
990134655,77.4252312223,'B',0,0,0
990212480,59.68219236,'D',0,0,0
990186025,60.1190569074,'C',0,0,0
990166100,89.5543993737,'A',0,0,0
990143555,61.2642641063,'C',0,0,0
990117390,79.5147889487,'B',0,0,0
990071420,65.7335956511,'C',0,0,0
990156770,66.4865045599,'C',0,0,0
990238230,55.8504634352,'D',0,0,0
990175355,67.683654184,'C',0,0,0
990132045,70.2371390087,'B',0,0,0
990240365,74.7357599844,'B',0,0,0
990177035,80.9415091864,'B',0,0,0
990050355,66.5002388789,'C',0,0,0
990161110,65.030841572,'C',0,0,0
990040635,85.8293558803,'A',0,0,0
990132885,61.8456640742,'C',0,0,0
990214000,67.9389371901,'C',0,0,0
990126525,75.9468049965,'B',0,0,0
990232940,81.4493739927,'B',0,0,0
990169190,57.1480912214,'D',0,0,0
990099390,64.2275546401,'C',0,0,0
990086340,76.0595670728,'B',0,0,0
990212020,81.9806751685,'B',0,0,0
990134370,72.8873312784,'B',0,0,0
990197780,80.9908423566,'B',0,0,0
990227910,91.52388705,'A',0,0,0
990244355,45.955010978,'F',0,0,0
990225240,59.592703163,'D',0,0,0
990159965,67.2591922378,'C',0,0,0
990169090,77.0883583142,'B',0,0,0
990062625,66.6021092098,'C',0,0,0
990164225,48.2208639273,'F',0,0,0
990188635,79.9050227446,'B',0,0,0
990084980,79.9932304559,'B',0,0,0
990084740,63.4633250891,'C',0,0,0
990100675,86.1213675641,'A',0,0,0
990055200,61.0954054607,'C',0,0,0
990255790,74.7486140399,'B',0,0,0
990089085,60.63798943,'C',0,0,0
990080690,49.2064939098,'F',0,0,0
990148825,78.6789638658,'B',0,0,0
990256710,50.7575426244,'D',0,0,0
990080295,81.169319931,'B',0,0,0
990189520,83.5548022353,'B',0,0,0
990171045,66.5079837651,'C',0,0,0
990093685,79.2926080502,'B',0,0,0
990227960,64.8251690916,'C',0,0,0
990091040,62.5160397005,'C',0,0,0
990255645,73.7979497221,'B',0,0,0
990079795,67.6348048577,'C',0,0,0
990003635,92.4294120299,'A',0,0,0
990103770,92.0156886704,'A',0,0,0
990200040,69.7480248352,'C',0,0,0
990171555,75.8182977974,'B',0,0,0
990197260,56.7231182839,'D',0,0,0
990221570,80.314900119,'B',0,0,0
990001750,49.3546595873,'F',0,0,0
990179700,67.3451099425,'C',0,0,0
990241930,66.3646501788,'C',0,0,0
990006525,60.6731508839,'C',0,0,0
990056485,61.691029082,'C',0,0,0
990013185,64.1868243581,'C',0,0,0
990209705,70.2490450611,'B',0,0,0
990251700,71.9671726711,'B',0,0,0
990088870,77.7483997838,'B',0,0,0
990230045,62.0704462342,'C',0,0,0
990141005,70.2026529516,'B',0,0,0
990178155,58.119142484,'D',0,0,0
990203270,62.0668190504,'C',0,0,0
990213445,68.282927665,'C',0,0,0
990043365,69.1845655526,'C',0,0,0
990231455,64.7703991935,'C',0,0,0
990174365,61.8665702816,'C',0,0,0
990160765,80.131943013,'B',0,0,0
990124610,79.7724555248,'B',0,0,0
990168805,78.1557162567,'B',0,0,0
990034610,68.6474459097,'C',0,0,0
990048040,60.4813010961,'C',0,0,0
990255040,60.2560118169,'C',0,0,0
990174315,72.6251418215,'B',0,0,0
990119280,67.5171291836,'C',0,0,0
990194505,52.5371818776,'D',0,0,0
990106535,87.1147209682,'A',0,0,0
990196405,51.8851888612,'D',0,0,0
990132585,79.9156424164,'B',0,0,0
990194110,62.350175655,'C',0,0,0
990152270,58.6638244445,'D',0,0,0
990040930,65.4924660591,'C',0,0,0
990225685,70.8863342652,'B',0,0,0
990076965,71.9113602367,'B',0,0,0
990141165,58.0207176011,'D',0,0,0
990052925,53.8131553561,'D',0,0,0
990117670,54.1305485489,'D',0,0,0
990201545,49.9729727252,'F',0,0,0
990136220,61.3180931672,'C',0,0,0
990037265,66.1124010046,'C',0,0,0
990196495,65.9590040678,'C',0,0,0
990093330,69.4235225187,'C',0,0,0
990122205,80.1949168071,'B',0,0,0
990232465,67.019224348,'C',0,0,0
990171915,73.8035503176,'B',0,0,0
990173555,79.9991692826,'B',0,0,0
990182290,74.9311476857,'B',0,0,0
990094030,71.58423798,'B',0,0,0
990127135,60.9329393991,'C',0,0,0
990067305,72.068693967,'B',0,0,0
990064085,66.8545888294,'C',0,0,0
990066470,76.7152889444,'B',0,0,0
990163345,60.4600367749,'C',0,0,0
990128740,73.032629521,'B',0,0,0
990043195,80.2781352835,'B',0,0,0
990004295,66.9806348531,'C',0,0,0
990212915,85.3538380574,'A',0,0,0
990005850,41.4125371257,'F',0,0,0
990236310,76.641614238,'B',0,0,0
990054830,74.5609155209,'B',0,0,0
990079225,76.0920653478,'B',0,0,0
990079285,46.3157848456,'F',0,0,0
990239760,63.9788454053,'C',0,0,0
990103410,67.9884072774,'C',0,0,0
990207700,76.5483753967,'B',0,0,0
990205545,55.1584461304,'D',0,0,0
990206095,63.4897977303,'C',0,0,0
990025515,58.8422624015,'D',0,0,0
990088845,63.563112471,'C',0,0,0
990251725,58.6015236437,'D',0,0,0
990059240,88.6052371543,'A',0,0,0
990226200,55.6351975841,'D',0,0,0
990148870,57.3117724148,'D',0,0,0
990243800,66.0203045643,'C',0,0,0
990220070,73.2439264004,'B',0,0,0
990129090,68.0616296875,'C',0,0,0
990084015,94.5116856962,'A',0,0,0
990127030,65.5780623818,'C',0,0,0
990017690,78.1848646891,'B',0,0,0
990137385,73.2582914633,'B',0,0,0
990040045,69.0824799402,'C',0,0,0
990146180,54.4754535689,'D',0,0,0
990030460,63.8388800357,'C',0,0,0
990197055,63.3745124574,'C',0,0,0
990083270,76.1607254224,'B',0,0,0
990041830,70.038990833,'B',0,0,0
990167400,43.9251336011,'F',0,0,0
990164355,98.2795727548,'A',0,0,0
990089650,65.2128455585,'C',0,0,0
990094615,55.371860481,'D',0,0,0
990216095,53.9713106588,'D',0,0,0
990053800,77.5082838799,'B',0,0,0
990013360,63.6998923146,'C',0,0,0
990247170,61.8502242114,'C',0,0,0
990079395,65.2155717863,'C',0,0,0
990104745,71.7299917128,'B',0,0,0
990244155,63.4626544984,'C',0,0,0
990092060,65.3871244663,'C',0,0,0
990254695,90.7382562649,'A',0,0,0
990162615,69.701716643,'C',0,0,0
990067155,52.5613566138,'D',0,0,0
990016620,62.5506085192,'C',0,0,0
990224060,59.148664798,'D',0,0,0
990142010,72.902222735,'B',0,0,0
990199350,63.7490206287,'C',0,0,0
990213205,64.6930155918,'C',0,0,0
990232480,54.6165647171,'D',0,0,0
990186740,49.6129914028,'F',0,0,0
990065880,65.9778954721,'C',0,0,0
990121500,58.8036474952,'D',0,0,0
990212800,64.52781698,'C',0,0,0
990238130,56.5004429738,'D',0,0,0
990052985,69.218473378,'C',0,0,0
990232085,69.56986815,'C',0,0,0
990145885,72.649841089,'B',0,0,0
990188620,78.4889335813,'B',0,0,0
990228180,76.5983031979,'B',0,0,0
990123590,57.1361333528,'D',0,0,0
990076615,66.5306415615,'C',0,0,0
990253905,79.1934426339,'B',0,0,0
990247840,52.2552267948,'D',0,0,0
990195400,69.9884991851,'C',0,0,0
990067190,77.0332007918,'B',0,0,0
990114810,72.0541575279,'B',0,0,0
990166845,76.4707452269,'B',0,0,0
990067515,68.2994283662,'C',0,0,0
990160740,67.1775048485,'C',0,0,0
990237080,85.319247835,'A',0,0,0
990074730,64.830854023,'C',0,0,0
990088175,65.5154253074,'C',0,0,0
990084625,62.8234238591,'C',0,0,0
990185545,64.2650090283,'C',0,0,0
990112500,71.5040779127,'B',0,0,0
990217365,58.7905032929,'D',0,0,0
990055585,37.22667032,'F',0,0,0
990253505,72.4717247384,'B',0,0,0
990191840,73.6445944806,'B',0,0,0
990216070,78.5108128929,'B',0,0,0
990175030,82.4922466735,'B',0,0,0
990051080,57.2133212842,'D',0,0,0
990001360,62.4541363374,'C',0,0,0
990149285,82.8304663327,'B',0,0,0
990028210,59.3192480403,'D',0,0,0
990215035,60.3568103015,'C',0,0,0
990181890,63.699071438,'C',0,0,0
990194570,65.601957966,'C',0,0,0
990034700,75.6009902949,'B',0,0,0
990166340,61.6520416042,'C',0,0,0
990187770,58.7782612897,'D',0,0,0
990057615,71.3303953618,'B',0,0,0
990161580,74.9638018319,'B',0,0,0
990055360,82.4645184484,'B',0,0,0
990182000,59.6340757859,'D',0,0,0
990248000,54.499535953,'D',0,0,0
990012805,71.3536850228,'B',0,0,0
990101230,54.8810882146,'D',0,0,0
990144635,75.208229915,'B',0,0,0
990256640,69.1830944608,'C',0,0,0
990206475,75.5903050213,'B',0,0,0
990086090,85.6153400626,'A',0,0,0
990226555,71.1259642624,'B',0,0,0
990223450,78.9589839768,'B',0,0,0
990225640,72.8109497525,'B',0,0,0
990239280,69.7100711301,'C',0,0,0
990243325,71.2741910329,'B',0,0,0
990054475,60.687633464,'C',0,0,0
990188035,83.5967005467,'B',0,0,0
990174570,55.5722911208,'D',0,0,0
990229265,64.634461729,'C',0,0,0
990168420,71.3249556153,'B',0,0,0
990216210,58.5465143544,'D',0,0,0
990239300,58.2682645074,'D',0,0,0
990205910,66.2155165214,'C',0,0,0
990089715,70.9425563156,'B',0,0,0
990069590,62.6786448554,'C',0,0,0
990046720,68.9724857112,'C',0,0,0
990074355,84.5844964519,'B',0,0,0
990034380,61.7597648618,'C',0,0,0
990103815,59.00298524,'D',0,0,0
990172015,58.9516703922,'D',0,0,0
990224640,73.297881782,'B',0,0,0
990193435,100.0,'A',0,0,0
990155460,62.689822865,'C',0,0,0
990227410,76.3863489214,'B',0,0,0
990030390,87.1718250165,'A',0,0,0
990222795,47.3483371188,'F',0,0,0
990147405,76.2335918852,'B',0,0,0
990089685,63.1822604553,'C',0,0,0
990187755,83.7461706477,'B',0,0,0
990195415,63.4831061423,'C',0,0,0
990154670,77.8789121251,'B',0,0,0
990061230,69.0378602529,'C',0,0,0
990193485,51.1721607998,'D',0,0,0
990249505,83.9012888428,'B',0,0,0
990116440,59.7415234169,'D',0,0,0
990245740,68.6068635566,'C',0,0,0
990202755,64.5014780872,'C',0,0,0
990177000,71.9842620857,'B',0,0,0
990240940,60.7986131261,'C',0,0,0
990199940,59.6139054996,'D',0,0,0
990062985,92.3128396817,'A',0,0,0
990191440,53.9771367511,'D',0,0,0
990135935,62.4181486178,'C',0,0,0
990079355,83.2409723227,'B',0,0,0
990063360,65.1804888803,'C',0,0,0
990239430,66.5364189946,'C',0,0,0
990085485,77.4484809915,'B',0,0,0
990119130,72.9052994866,'B',0,0,0
990256705,77.7499235363,'B',0,0,0
990241615,74.9691351313,'B',0,0,0
990099880,57.3248456509,'D',0,0,0
990069340,67.5958309979,'C',0,0,0
990025490,61.8579859007,'C',0,0,0
990026430,71.4153921401,'B',0,0,0
990153605,72.9305041808,'B',0,0,0
990140095,66.4414353294,'C',0,0,0
990102025,72.6401839244,'B',0,0,0
990051555,41.4508745367,'F',0,0,0
990154225,61.4931429935,'C',0,0,0
990187395,61.4284617145,'C',0,0,0
990178570,79.0589268376,'B',0,0,0
990246480,62.1766572296,'C',0,0,0
990077195,74.0868592393,'B',0,0,0
990118550,69.681129117,'C',0,0,0
990059330,66.3867690356,'C',0,0,0
990124845,60.5228233096,'C',0,0,0
990136640,53.3560177743,'D',0,0,0
990015615,58.6445314784,'D',0,0,0
990028605,63.8935140341,'C',0,0,0
990217340,84.4345321584,'B',0,0,0
990028080,52.2823562993,'D',0,0,0
990134735,67.8970576475,'C',0,0,0
990200200,58.2423344219,'D',0,0,0
990018615,72.3544995016,'B',0,0,0
990154240,57.656199574,'D',0,0,0
990094410,78.9232994066,'B',0,0,0
990008875,80.2493515831,'B',0,0,0
990038015,77.7793249959,'B',0,0,0
990036370,64.9078649275,'C',0,0,0
990031550,72.3150622554,'B',0,0,0
990124195,72.8153290953,'B',0,0,0
990168735,34.8372130613,'F',0,0,0
990011725,100.0,'A',0,0,0
990099905,65.7660515302,'C',0,0,0
990045545,65.9071489398,'C',0,0,0
990112925,60.7973348415,'C',0,0,0
990122090,69.8698415024,'C',0,0,0
990230365,74.7992994489,'B',0,0,0
990032700,60.6470886054,'C',0,0,0
990119955,65.1223001684,'C',0,0,0
990238935,86.0439041183,'A',0,0,0
990133995,72.125968056,'B',0,0,0
990045630,66.1068866729,'C',0,0,0
990031460,71.6998198675,'B',0,0,0
990135875,85.1907256141,'A',0,0,0
990026215,73.9727881539,'B',0,0,0
990190630,59.5562742897,'D',0,0,0
990137895,63.1872315973,'C',0,0,0
990103960,62.0991879414,'C',0,0,0
990221835,79.1516985242,'B',0,0,0
990138465,60.8004714073,'C',0,0,0
990177675,75.7155650117,'B',0,0,0
990047320,78.8209387375,'B',0,0,0
990202395,47.7199806119,'F',0,0,0
990249010,72.5120811448,'B',0,0,0
990008200,64.9986622117,'C',0,0,0
990210880,68.2106699972,'C',0,0,0
990025500,60.7724373346,'C',0,0,0
990201095,79.2972866994,'B',0,0,0
990077675,57.0256820037,'D',0,0,0
990125215,56.1457952285,'D',0,0,0
990051600,71.4384738424,'B',0,0,0
990200305,64.9356269507,'C',0,0,0
990031150,65.673029014,'C',0,0,0
990110280,65.8550272809,'C',0,0,0
990045490,60.5077200285,'C',0,0,0
990094180,68.8722099468,'C',0,0,0
990074740,65.9530072118,'C',0,0,0
990217400,62.4989176659,'C',0,0,0
990112805,60.176642614,'C',0,0,0
990159420,73.8813158533,'B',0,0,0
990179460,69.5453370455,'C',0,0,0
990238820,73.4213168224,'B',0,0,0
990021830,66.9450969814,'C',0,0,0
990047255,78.3979385504,'B',0,0,0
990094990,48.1713469603,'F',0,0,0
990092250,72.6054518438,'B',0,0,0
990194610,69.0921747769,'C',0,0,0
990067470,65.5964492921,'C',0,0,0
990027020,67.9315982965,'C',0,0,0
990059225,80.479416217,'B',0,0,0
990076625,75.9889195254,'B',0,0,0
990174125,75.2182038106,'B',0,0,0
990190590,55.9142399291,'D',0,0,0
990102585,57.6457956425,'D',0,0,0
990090250,61.9102875517,'C',0,0,0
990109245,67.9725665307,'C',0,0,0
990044630,82.6514078824,'B',0,0,0
990013240,71.1768558064,'B',0,0,0
990025510,64.1017494061,'C',0,0,0
990042780,63.2560975018,'C',0,0,0
990017165,85.7456881752,'A',0,0,0
990125685,66.8577080919,'C',0,0,0
990026850,72.2213524958,'B',0,0,0
990012930,74.3902040478,'B',0,0,0
990069365,76.6803541277,'B',0,0,0
990134925,70.0077438764,'B',0,0,0
990035500,81.1633014987,'B',0,0,0
990219675,62.9238970119,'C',0,0,0
990000330,56.6076287451,'D',0,0,0
990198935,66.1567350517,'C',0,0,0
990132525,75.7334338906,'B',0,0,0
990112095,80.8784678997,'B',0,0,0
990033835,85.6236271377,'A',0,0,0
990100370,81.4328751123,'B',0,0,0
990207410,66.9169794763,'C',0,0,0
990182525,68.4050390462,'C',0,0,0
990038805,40.8628554528,'F',0,0,0
990093225,68.6743757669,'C',0,0,0
990009345,83.4702305686,'B',0,0,0
990178375,75.0730034222,'B',0,0,0
990248490,49.1237196164,'F',0,0,0
990055115,63.31495655,'C',0,0,0
990091060,72.5335572422,'B',0,0,0
990039955,72.7914140709,'B',0,0,0
990008515,52.1957775087,'D',0,0,0
990101205,84.8806423566,'B',0,0,0
990202175,61.499846707,'C',0,0,0
990228285,67.8494243106,'C',0,0,0
990253185,59.9617636133,'D',0,0,0
990204150,66.8086553245,'C',0,0,0
990074540,80.0507200169,'B',0,0,0
990220130,76.6936948328,'B',0,0,0
990243915,64.9624257288,'C',0,0,0
990127435,50.0235139264,'D',0,0,0
990090225,63.346605862,'C',0,0,0
990102740,56.087081238,'D',0,0,0
990239850,48.1990661175,'F',0,0,0
990018505,68.7382320854,'C',0,0,0
990203825,60.5298365782,'C',0,0,0
990232950,69.802051256,'C',0,0,0
990057165,49.9905879804,'F',0,0,0
990167475,70.1595932372,'B',0,0,0
990238710,53.536624134,'D',0,0,0
990174795,56.9378786788,'D',0,0,0
990140460,70.5371225181,'B',0,0,0
990030345,67.9384068754,'C',0,0,0
990161510,68.510609077,'C',0,0,0
990022085,76.585859714,'B',0,0,0
990048225,79.0909240091,'B',0,0,0
990045200,82.9405914754,'B',0,0,0
990158690,71.0648089986,'B',0,0,0
990178755,64.8781903043,'C',0,0,0
990088975,79.7748399046,'B',0,0,0
990096220,56.2802750603,'D',0,0,0
990003995,51.5266243731,'D',0,0,0
990131200,69.4231627003,'C',0,0,0
990103040,71.2293115469,'B',0,0,0
990030600,64.4178082657,'C',0,0,0
990172335,78.6439571356,'B',0,0,0
990024085,57.0772338548,'D',0,0,0
990130670,79.5955929829,'B',0,0,0
990251400,57.9014340695,'D',0,0,0
990098180,50.5600452309,'D',0,0,0
990141275,54.8355624365,'D',0,0,0
990032880,73.3772604245,'B',0,0,0
990138030,72.5536461955,'B',0,0,0
990226975,90.9740592891,'A',0,0,0
990188410,46.0046101091,'F',0,0,0
990234575,83.0584700689,'B',0,0,0
990236280,62.7822714894,'C',0,0,0
990212285,59.507354575,'D',0,0,0
990066945,53.412794636,'D',0,0,0
990134690,69.8939356745,'C',0,0,0
990103080,63.5714095626,'C',0,0,0
990251010,86.0044951155,'A',0,0,0
990190250,82.1935441027,'B',0,0,0
990067075,63.1844882568,'C',0,0,0
990004625,72.8535947738,'B',0,0,0
990056325,60.3108354727,'C',0,0,0
990073235,69.1814865322,'C',0,0,0
990017920,74.6784433033,'B',0,0,0
990104970,78.4983099591,'B',0,0,0
990017440,52.7436451251,'D',0,0,0
990142120,76.8075193518,'B',0,0,0
990165625,69.3523104511,'C',0,0,0
990168675,77.3483462293,'B',0,0,0
990181295,63.686045474,'C',0,0,0
990034095,38.5862771704,'F',0,0,0
990193210,39.5341975016,'F',0,0,0
990231700,59.1336503219,'D',0,0,0
990170750,66.506183882,'C',0,0,0
990202990,85.4764217442,'A',0,0,0
990240155,55.9747937872,'D',0,0,0
990177150,60.4191446874,'C',0,0,0
990091940,60.0862964453,'C',0,0,0
990023525,63.6038191776,'C',0,0,0
990027555,63.9332151571,'C',0,0,0
990211745,76.9554221822,'B',0,0,0
990016955,73.9555846744,'B',0,0,0
990063220,80.7110960529,'B',0,0,0
990171875,65.8678423079,'C',0,0,0
990028060,72.2504570338,'B',0,0,0
990208385,52.0080742906,'D',0,0,0
990024480,77.7466124256,'B',0,0,0
990234850,97.4787358383,'A',0,0,0
990100500,65.1121996419,'C',0,0,0
990236250,87.1226756831,'A',0,0,0
990064980,55.1670717528,'D',0,0,0
990023440,74.0412574431,'B',0,0,0
990114880,49.9052424409,'F',0,0,0
990094505,79.1022714551,'B',0,0,0
990161170,55.0465748517,'D',0,0,0
990179770,60.4751203706,'C',0,0,0
990010005,62.4960643046,'C',0,0,0
990020590,74.8019493417,'B',0,0,0
990078585,76.1658168805,'B',0,0,0
990152845,62.0475420792,'C',0,0,0
990121990,68.2502885623,'C',0,0,0
990198780,45.7885035354,'F',0,0,0
990236790,63.0106885797,'C',0,0,0
990160945,54.3994274068,'D',0,0,0
990097635,75.7728567481,'B',0,0,0
990070825,76.5633090002,'B',0,0,0
990008630,55.0771762958,'D',0,0,0
990212345,63.4527312104,'C',0,0,0
990059440,73.5770898875,'B',0,0,0
990100320,78.5593577874,'B',0,0,0
990103360,57.3885758283,'D',0,0,0
990001280,90.7891186691,'A',0,0,0
990237065,77.3517115439,'B',0,0,0
990200760,67.2926710442,'C',0,0,0
990127710,74.8405437484,'B',0,0,0
990234625,56.8431579878,'D',0,1,0
990181175,52.2526232768,'D',0,0,0
990208015,77.1886626457,'B',0,0,0
990231730,61.039235817,'C',0,0,0
990150950,62.6340625238,'C',0,0,0
990109335,57.9714113487,'D',0,0,0
990229620,63.3474564039,'C',0,0,0
990090020,68.8908869515,'C',0,0,0
990085265,62.7191943094,'C',0,0,0
990145690,74.9631386762,'B',0,0,0
990197235,67.4798339008,'C',0,0,0
990081320,60.9721036155,'C',0,0,0
990093995,70.0609656569,'B',0,0,0
990008760,82.0418715864,'B',0,0,0
990103105,53.4514603024,'D',0,0,0
990196105,70.4780164549,'B',0,0,0
990123195,68.4144378533,'C',0,0,0
990106445,77.9896970154,'B',0,0,0
990204195,97.4869001576,'A',0,0,0
990135950,63.8780431938,'C',0,0,0
990087770,74.4101967903,'B',0,0,0
990016165,59.455128286,'D',0,0,0
990112785,79.6528152153,'B',0,0,0
990187235,81.6288708838,'B',0,0,0
990002860,69.9708529692,'C',0,0,0
990242785,71.6789412133,'B',0,0,0
990018645,64.1170692002,'C',0,0,0
990222525,71.0819845255,'B',0,0,0
990237935,67.8696706886,'C',0,0,0
990165775,65.6790079831,'C',0,0,0
990015290,61.648979413,'C',0,0,0
990249360,76.8157898401,'B',0,0,0
990077870,79.0373920894,'B',0,0,0
990031895,55.5319409431,'D',0,0,0
990242405,58.5452157143,'D',0,0,0
990158850,75.3780403751,'B',0,0,0
990160620,84.4689544156,'B',0,0,0
990231080,61.7177964792,'C',0,0,0
990066050,56.9146975356,'D',0,0,0
990216220,57.796199151,'D',0,0,0
990087640,48.9172285446,'F',0,0,0
990032260,64.7347012053,'C',0,0,0
990101030,45.7806806466,'F',0,0,0
990056645,62.7173197719,'C',0,0,0
990212385,69.2008814929,'C',0,0,0
990236255,69.549538646,'C',0,0,0
990185270,75.3653457196,'B',0,0,0
990140705,55.2991961334,'D',0,0,0
990016810,59.1638301922,'D',0,0,0
990032845,50.3079853823,'D',0,0,0
990073135,46.8090108496,'F',0,0,0
990150510,79.3136428423,'B',0,0,0
990039865,65.68034135,'C',0,0,0
990220835,75.0635990088,'B',0,0,0
990073580,49.9979527518,'F',0,0,0
990226140,55.8302384943,'D',0,0,0
990099625,67.7834088808,'C',0,0,0
990140165,85.2421014249,'A',0,0,0
990043985,67.2706984213,'C',0,0,0
990001905,83.8858297394,'B',0,0,0
990067080,60.2142785226,'C',0,0,0
990139465,69.1740134856,'C',0,0,0
990065380,83.3345567561,'B',0,0,0
990040665,59.4230539812,'D',0,0,0
990152530,76.9716941915,'B',0,0,0
990207395,75.9900922135,'B',0,0,0
990211855,67.9990125585,'C',0,0,0
990051435,65.2163968804,'C',0,0,0
990006595,60.4730293767,'C',0,0,0
990097825,43.5919158018,'F',0,0,0
990100095,55.6088233673,'D',0,0,0
990042060,72.3540511567,'B',0,0,0
990015225,72.4986075085,'B',0,0,0
990255280,65.1781294641,'C',0,0,0
990208115,49.7448734937,'F',0,0,0
990117855,56.678993656,'D',0,0,0
990228080,79.2348818737,'B',0,0,0
990253670,62.8219889606,'C',0,0,0
990172535,53.7687748226,'D',0,0,0
990143355,80.2227126516,'B',0,0,0
990247615,62.0996189398,'C',0,0,0
990050305,54.4405693679,'D',0,0,0
990078625,53.1566869212,'D',0,0,0
990150225,74.4564936602,'B',0,0,0
990163985,83.8828629979,'B',0,0,0
990154965,82.6302543263,'B',0,0,0
990061570,71.8343425674,'B',0,0,0
990140315,67.0450980213,'C',0,0,0
990035745,69.1304257356,'C',0,0,0
990203195,57.1226787083,'D',0,0,0
990135225,84.8431344133,'B',0,0,0
990220235,63.4411396883,'C',0,0,0
990068350,64.786243141,'C',0,0,0
990056150,62.1667065344,'C',0,0,0
990169650,49.6015319045,'F',0,0,0
990159460,77.1411377819,'B',0,0,0
990012565,91.8495481558,'A',0,0,0
990127770,59.5680084483,'D',0,0,0
990117355,56.4461186288,'D',0,0,0
990050620,58.7856150828,'D',0,0,0
990176710,61.8355010521,'C',0,0,0
990210455,85.4370734409,'A',0,0,0
990117860,69.883357984,'C',0,0,0
990232980,50.6635201915,'D',0,0,0
990036970,68.7240056749,'C',0,0,0
990127665,61.1938353466,'C',0,0,0
990091145,71.0279768405,'B',0,0,0
990117530,68.5648303281,'C',0,0,0
990244755,72.4786851271,'B',0,0,0
990238970,76.2383803944,'B',0,0,0
990019035,48.8212024082,'F',0,0,0
990031195,61.4636675563,'C',0,0,0
990096470,63.0181928812,'C',0,0,0
990147895,78.9530545084,'B',0,0,0
990164315,49.786726377,'F',0,0,0
990218705,60.6257260931,'C',0,0,0
990215570,80.7791122839,'B',0,0,0
990085465,56.0313958272,'D',0,0,0
990064675,85.1553290338,'A',0,0,0
990047195,67.0517788419,'C',0,0,0
990015000,67.0648240849,'C',0,0,0
990108940,75.2291261363,'B',0,0,0
990241745,59.3895679449,'D',0,0,0
990071650,92.2204933946,'A',0,0,0
990180570,84.3139266636,'B',0,0,0
990113905,85.9976656708,'A',0,0,0
990025985,72.2490197385,'B',0,0,0
990254825,71.4267922737,'B',0,0,0
990011615,78.5924972668,'B',0,0,0
990203140,89.692014148,'A',0,0,0
990068650,83.609627644,'B',0,0,0
990118175,65.9478131146,'C',0,0,0
990217595,78.0884544821,'B',0,0,0
990143495,54.578311482,'D',0,0,0
990241690,53.9124728416,'D',0,0,0
990240870,55.0271582468,'D',0,0,0
990073985,60.1195003841,'C',0,0,0
990212465,74.6118090615,'B',0,0,0
990249220,60.4269054446,'C',0,0,0
990173155,63.2329283745,'C',0,0,0
990012645,99.7576680791,'A',0,0,0
990168610,74.062283418,'B',0,0,0
990136170,52.4921371184,'D',0,0,0
990130915,64.2645268806,'C',0,0,0
990242955,89.1061473389,'A',0,0,0
990012355,61.1952672325,'C',0,0,0
990199215,63.0213361346,'C',0,0,0
990077240,65.1060453374,'C',0,0,0
990098500,86.9116534044,'A',0,0,0
990026840,61.3226903049,'C',0,0,0
990065260,72.4834997456,'B',0,0,0
990254780,76.9283702204,'B',0,0,0
990012190,68.6526924263,'C',0,0,0
990023090,83.9377759585,'B',0,0,0
990163635,49.7501180674,'F',0,0,0
990094415,45.1472063776,'F',0,0,0
990081160,69.8466968052,'C',0,0,0
990215310,79.4081248498,'B',0,0,0
990199780,72.8322672281,'B',0,0,0
990082605,64.788255707,'C',0,0,0
990009175,76.6895932983,'B',0,0,0
990109725,57.9146234659,'D',0,0,0
990162895,74.7334642985,'B',0,0,0
990022980,74.4190901234,'B',0,0,0
990057985,43.7174773186,'F',0,0,0
990057730,52.5206641476,'D',0,0,0
990163375,73.0513142674,'B',0,0,0
990195365,93.0877148593,'A',0,0,0
990097940,69.4004634602,'C',0,0,0
990134180,80.26629175,'B',0,0,0
990229535,57.7182905263,'D',0,0,0
990100990,67.7034251872,'C',0,0,0
990037870,55.6528752173,'D',0,0,0
990056885,74.1739996997,'B',0,0,0
990243830,58.5480177723,'D',0,0,0
990061200,49.7917614961,'F',0,0,0
990007360,79.6829781097,'B',0,0,0
990150630,74.2408273054,'B',0,0,0
990068080,41.095902806,'F',0,0,0
990040445,54.2808057211,'D',0,0,0
990024945,54.4231971116,'D',0,0,0
990074000,69.9761670625,'C',0,0,0
990188950,58.1652805886,'D',0,0,0
990114010,57.1065998407,'D',0,0,0
990044750,61.3859288771,'C',0,0,0
990241290,67.0805944738,'C',0,0,0
990102485,83.4964506033,'B',0,0,0
990108080,80.8959234662,'B',0,0,0
990104720,64.2951292083,'C',0,0,0
990190615,60.00759528,'C',0,0,0
990213750,82.5739820565,'B',0,0,0
990212360,55.2633687617,'D',0,0,0
990112550,65.3337004575,'C',0,0,0
990128765,63.8270068449,'C',0,0,0
990147070,71.5338795433,'B',0,0,0
990199495,59.379686494,'D',0,0,0
990089780,66.7401565055,'C',0,0,0
990218465,59.3247382818,'D',0,0,0
990234825,68.7974532614,'C',0,0,0
990088445,61.7773686534,'C',0,0,0
990114950,51.5808420808,'D',0,0,0
990140160,79.7388508068,'B',0,0,0
990225510,61.3752356675,'C',0,0,0
990174785,85.3796800716,'A',0,0,0
990243680,67.9761758699,'C',0,0,0
990082515,75.343831304,'B',0,0,0
